Company,TypeName,Inches,Ram,OS,Price_euros,Touchscreen,CPU_company,CPU_freq,CPU_model,GPU_company,GPU_model
5,1,2.70805020110221,1.6094379124341003,3,6.214608098422191,0,1,1.1314021114911006,5,2,2
1,2,2.6602595372658615,2.1972245773362196,3,7.214504414151143,1,1,1.252762968495368,3,2,2
2,1,2.70805020110221,1.6094379124341003,3,6.373319789577012,0,1,1.0986122886681098,2,2,2
0,2,2.533696813957432,1.6094379124341003,2,5.87493073085203,0,1,0.9555114450274363,0,2,2
0,1,2.70805020110221,2.1972245773362196,3,6.429719478039138,0,1,1.2237754316221157,2,2,2
5,0,2.9069010598473755,3.4965075614664802,3,8.612503371220562,1,1,1.3609765531356006,4,3,1
4,3,2.70805020110221,2.833213344056216,3,7.649692623711514,0,1,1.2809338454620642,4,2,2
1,1,2.8094026953624978,1.6094379124341003,0,6.253828811575473,0,1,1.252762968495368,3,3,0
4,1,2.70805020110221,2.1972245773362196,3,7.079184394609668,0,1,1.1939224684724346,3,2,2
4,1,2.70805020110221,2.1972245773362196,3,7.409136443920128,0,1,1.2809338454620642,3,2,2
2,0,2.8094026953624978,2.833213344056216,3,7.928633027440826,0,1,1.33500106673234,4,3,1
1,0,2.9069010598473755,2.833213344056216,3,7.791522819150732,0,1,1.33500106673234,4,3,1
5,1,2.8094026953624978,1.6094379124341003,3,6.507277712385012,0,1,1.2237754316221157,2,2,2
4,1,2.70805020110221,1.6094379124341003,2,5.786897381366708,0,1,0.9555114450274363,5,2,2
1,1,2.8094026953624978,2.1972245773362196,3,6.3818160174060985,0,1,1.252762968495368,3,2,2
1,0,2.9069010598473755,2.833213344056216,3,7.495541943884256,0,1,1.2809338454620642,4,3,1
2,0,2.9069010598473755,3.4965075614664802,3,8.030699139463483,0,1,1.33500106673234,4,3,1
3,1,2.9069010598473755,2.1972245773362196,3,6.814542897259958,0,1,1.252762968495368,3,3,0
2,1,2.8094026953624978,2.1972245773362196,3,6.572268556582216,0,1,1.252762968495368,3,2,2
3,3,2.70805020110221,2.1972245773362196,4,7.534228326274089,0,1,1.252762968495368,4,2,2
2,1,2.8094026953624978,1.6094379124341003,3,6.606650186198215,0,1,1.308332819650179,4,0,3
3,2,2.533696813957432,1.6094379124341003,2,6.423246963533519,1,1,0.7419373447293773,1,2,2
1,3,2.6602595372658615,2.1972245773362196,3,6.934397209928558,0,1,1.1939224684724346,3,3,0
3,2,2.6602595372658615,2.1972245773362196,3,7.731053144007127,1,1,1.252762968495368,3,2,2
3,3,2.70805020110221,2.1972245773362196,3,7.292337176173877,0,1,1.252762968495368,4,2,2
3,1,2.8094026953624978,1.6094379124341003,1,5.703782474656201,0,1,0.9555114450274363,0,2,2
1,0,2.8094026953624978,2.833213344056216,3,7.549609165154532,0,1,1.33500106673234,4,3,1
2,1,2.9069010598473755,2.1972245773362196,0,6.763884908562435,0,1,1.308332819650179,4,0,3
4,3,2.70805020110221,2.1972245773362196,3,7.55171221535131,0,1,1.33500106673234,4,3,3
1,1,2.8094026953624978,2.1972245773362196,3,6.669498089857879,0,1,1.308332819650179,4,3,1
2,1,2.8094026953624978,2.1972245773362196,3,6.852242569051878,0,1,1.252762968495368,3,2,2
1,1,2.8094026953624978,1.6094379124341003,3,6.1092475827643655,0,1,0.7419373447293773,5,2,2
3,2,2.6602595372658615,2.1972245773362196,3,7.847762537473608,1,1,1.33500106673234,4,2,2
2,1,2.6602595372658615,2.1972245773362196,3,6.476972362889683,1,1,1.1939224684724346,3,2,2
4,1,2.8094026953624978,1.6094379124341003,1,6.152732694704104,0,1,1.0986122886681098,2,2,2
4,1,2.8094026953624978,2.1972245773362196,3,6.747187386150408,0,1,1.252762968495368,3,2,2
3,1,2.8094026953624978,2.1972245773362196,3,7.2078598714324755,0,1,1.2809338454620642,3,0,3
5,1,2.6602595372658615,1.6094379124341003,3,7.1592919047975645,0,1,1.252762968495368,3,2,2
4,0,2.8094026953624978,2.1972245773362196,1,6.925595197110468,0,1,1.252762968495368,3,3,1
2,3,2.6602595372658615,2.833213344056216,3,7.714677473800927,1,1,1.252762968495368,4,2,3
3,1,2.8094026953624978,1.6094379124341003,3,6.814542897259958,0,1,1.1939224684724346,3,2,2
5,3,2.6602595372658615,2.1972245773362196,3,6.999422467507961,0,1,1.1939224684724346,3,2,2
4,2,2.6602595372658615,2.1972245773362196,3,7.576097340623111,1,1,1.308332819650179,4,2,2
0,1,2.70805020110221,2.1972245773362196,3,6.805722553416985,0,1,1.252762968495368,3,2,2
2,2,2.8094026953624978,2.1972245773362196,3,7.483806687665835,0,1,1.33500106673234,4,3,3
4,1,2.8094026953624978,1.6094379124341003,3,6.962243464266207,0,1,1.252762968495368,3,2,2
4,1,2.8094026953624978,1.6094379124341003,1,6.173786103901937,0,1,1.0986122886681098,2,0,3
5,1,2.8094026953624978,2.1972245773362196,3,7.236339342754344,0,1,1.308332819650179,4,2,2
4,1,2.6602595372658615,1.6094379124341003,3,6.601230118728877,0,1,1.2237754316221157,2,2,2
5,3,2.772588722239781,2.833213344056216,3,7.52294091807237,0,1,1.308332819650179,4,3,0
2,3,2.6026896854443837,2.1972245773362196,3,7.43307534889858,0,1,1.33500106673234,4,2,2
1,1,2.8094026953624978,1.6094379124341003,0,5.991439546795477,0,1,0.7419373447293773,5,2,2
5,3,2.6602595372658615,2.1972245773362196,3,6.841615476477592,0,1,1.1939224684724346,3,3,0
2,1,2.8094026953624978,1.6094379124341003,3,6.817283375818062,0,1,1.252762968495368,3,3,0
3,1,2.8094026953624978,1.6094379124341003,3,6.733401891837359,0,1,1.252762968495368,3,2,2
3,2,2.6602595372658615,1.6094379124341003,3,7.438971592395862,1,1,1.252762968495368,3,2,2
3,2,2.8094026953624978,1.6094379124341003,3,6.53058604002882,1,1,1.252762968495368,3,2,2
1,1,2.714694743820879,1.6094379124341003,3,5.855071922202427,0,1,0.7419373447293773,1,2,2
4,1,2.8094026953624978,2.1972245773362196,3,6.507277712385012,0,1,1.252762968495368,4,3,0
2,1,2.8094026953624978,1.6094379124341003,3,5.91350300563827,0,1,0.9555114450274363,5,2,2
3,2,2.6602595372658615,1.6094379124341003,3,7.495541943884256,1,1,1.252762968495368,3,2,2
2,1,2.8094026953624978,1.6094379124341003,0,6.124026720190953,0,1,1.0986122886681098,2,0,3
1,0,2.9069010598473755,2.5649493574615367,3,7.223222737441855,0,1,1.252762968495368,3,3,1
0,2,2.533696813957432,1.6094379124341003,2,5.697093486505405,0,1,0.9555114450274363,0,2,2
4,1,2.9069010598473755,1.6094379124341003,3,5.940171252720432,0,0,1.1631508098056809,5,0,3
3,1,2.70805020110221,1.6094379124341003,3,7.143617602704121,0,1,1.252762968495368,3,2,2
3,2,2.6602595372658615,2.833213344056216,3,7.24422751560335,1,1,1.308332819650179,4,2,2
5,3,2.772588722239781,2.1972245773362196,3,7.438383530044307,0,1,1.308332819650179,4,2,2
4,3,2.70805020110221,2.1972245773362196,3,7.495541943884256,0,1,1.252762968495368,3,2,2
5,0,2.9069010598473755,2.833213344056216,3,7.882314918980268,0,1,1.2809338454620642,4,3,1
5,1,2.6602595372658615,2.1972245773362196,3,7.297091005160418,0,1,1.252762968495368,3,2,2
2,0,2.8094026953624978,2.1972245773362196,0,6.835184586147301,0,1,1.33500106673234,4,3,1
3,1,2.8094026953624978,2.1972245773362196,3,6.803505257608338,0,1,1.308332819650179,4,3,0
2,1,2.8094026953624978,1.6094379124341003,3,6.421622267806518,0,1,1.0986122886681098,2,0,3
2,1,2.8094026953624978,2.1972245773362196,3,6.841615476477592,0,1,1.2809338454620642,3,2,2
2,2,2.6602595372658615,2.1972245773362196,3,7.607927724478835,1,1,0.832909122935104,4,2,2
1,0,2.9069010598473755,3.4965075614664802,3,7.154615356913663,0,1,1.308332819650179,4,3,1
2,2,2.6602595372658615,2.833213344056216,3,7.408530566894626,1,1,0.832909122935104,4,2,2
4,3,2.70805020110221,2.1972245773362196,3,7.6255950721324535,0,1,1.308332819650179,4,2,2
4,1,2.8094026953624978,2.1972245773362196,3,7.582733397251754,0,1,1.252762968495368,3,2,2
5,3,2.8094026953624978,2.833213344056216,3,7.649692623711514,1,1,1.308332819650179,4,2,2
3,2,2.6026896854443837,2.1972245773362196,3,7.302496423727326,0,1,1.308332819650179,4,2,2
0,1,2.8094026953624978,1.6094379124341003,2,5.886104031450156,0,1,0.9162907318741551,5,2,2
4,1,2.8094026953624978,2.1972245773362196,3,6.672032945461067,0,1,1.1939224684724346,3,3,1
5,3,2.70805020110221,2.1972245773362196,3,7.549609165154532,1,1,1.308332819650179,4,2,2
2,1,2.70805020110221,2.1972245773362196,3,7.095064377287131,0,1,1.33500106673234,3,2,2
3,3,2.6026896854443837,2.1972245773362196,3,8.03947991910045,1,1,0.7884573603642702,5,2,2
4,1,2.8094026953624978,1.9459101490553132,3,6.672032945461067,0,1,1.308332819650179,4,3,0
3,1,2.8094026953624978,2.1972245773362196,3,6.927548102308689,0,1,1.308332819650179,4,3,0
0,1,2.8094026953624978,1.6094379124341003,3,6.214608098422191,0,1,1.2237754316221157,2,2,2
4,1,2.6602595372658615,1.6094379124341003,3,6.782192056006791,0,1,1.252762968495368,3,2,2
3,1,2.6602595372658615,2.1972245773362196,3,6.8679744089702925,0,1,1.252762968495368,3,2,2
5,0,2.9069010598473755,2.833213344056216,3,7.3777589082278725,0,1,1.33500106673234,4,3,3
2,0,2.8094026953624978,2.833213344056216,3,7.2078598714324755,0,1,1.33500106673234,4,3,3
5,0,2.8094026953624978,2.1972245773362196,3,7.021896134389698,0,1,1.252762968495368,3,3,1
2,1,2.8094026953624978,1.6094379124341003,3,6.530863050360161,0,1,1.252762968495368,3,0,3
3,3,2.8094026953624978,2.1972245773362196,3,7.1685721930741115,0,1,1.252762968495368,4,0,3
3,3,2.6602595372658615,2.1972245773362196,3,7.047517221357296,1,1,1.308332819650179,4,2,2
5,1,2.8094026953624978,2.833213344056216,3,7.588829878307813,0,1,1.2809338454620642,4,3,0
4,2,2.6602595372658615,2.1972245773362196,3,7.509883061154913,1,1,1.252762968495368,3,2,2
2,1,2.8094026953624978,1.6094379124341003,3,6.594276651486346,0,1,1.1939224684724346,3,2,2
4,3,2.6026896854443837,2.1972245773362196,3,7.409136443920128,0,1,1.308332819650179,4,2,2
3,1,2.8094026953624978,2.1972245773362196,3,7.061334366910438,0,1,1.1939224684724346,3,2,2
2,1,2.8094026953624978,1.6094379124341003,3,6.563940149185663,0,1,1.252762968495368,3,2,2
3,1,2.70805020110221,1.6094379124341003,3,7.047517221357296,0,1,1.1939224684724346,3,2,2
4,1,2.8094026953624978,1.6094379124341003,3,5.736572297479192,0,1,0.7419373447293773,5,2,2
3,3,2.6026896854443837,1.6094379124341003,3,7.365180126021013,0,1,1.1939224684724346,3,2,2
3,1,2.8094026953624978,1.6094379124341003,1,5.66953603592761,0,1,0.9555114450274363,0,2,2
4,2,2.6602595372658615,2.833213344056216,3,7.495541943884256,1,1,1.1631508098056809,4,2,3
5,1,2.70805020110221,1.6094379124341003,3,7.00850518208228,0,1,1.1939224684724346,3,2,2
3,2,2.6026896854443837,2.1972245773362196,3,7.4205789054108005,0,1,1.1939224684724346,3,2,2
2,1,2.8094026953624978,1.6094379124341003,3,6.3272222427913265,0,1,1.0986122886681098,2,2,2
5,0,2.8094026953624978,2.1972245773362196,3,7.090076835776092,0,1,1.33500106673234,4,3,1
2,3,2.70805020110221,2.1972245773362196,3,7.402451520818244,0,1,1.252762968495368,3,2,2
2,0,2.9069010598473755,2.833213344056216,3,7.922623574217286,0,1,1.308332819650179,4,3,1
3,0,2.9069010598473755,2.1972245773362196,3,7.24422751560335,0,1,1.1939224684724346,3,3,1
1,1,2.9069010598473755,1.6094379124341003,3,6.274762021241939,0,1,0.9555114450274363,5,3,0
0,1,2.8094026953624978,1.6094379124341003,3,6.429719478039138,0,1,1.252762968495368,3,2,2
5,1,2.8094026953624978,2.1972245773362196,3,7.02108396428914,0,1,1.1939224684724346,3,2,2
4,2,2.509599262378372,2.1972245773362196,3,7.170119543449628,1,1,0.7884573603642702,5,2,2
4,0,2.8094026953624978,2.833213344056216,3,6.907755278982137,0,0,1.1314021114911006,5,0,3
2,3,2.6026896854443837,2.1972245773362196,3,7.295192184570911,1,1,1.252762968495368,3,2,2
4,1,2.8094026953624978,2.1972245773362196,1,6.530877627725885,0,1,1.308332819650179,4,3,0
2,1,2.9069010598473755,1.6094379124341003,3,6.492239835020471,0,1,1.0986122886681098,2,0,3
0,1,2.70805020110221,1.6094379124341003,2,5.857933154483459,0,1,0.9555114450274363,0,2,2
3,2,2.8094026953624978,2.1972245773362196,3,7.718685495198466,0,1,1.308332819650179,4,3,3
2,3,2.70805020110221,2.1972245773362196,3,7.4821189235521155,0,1,1.33500106673234,4,2,2
5,1,2.6602595372658615,2.1972245773362196,4,7.2868764117507,0,1,1.1939224684724346,3,2,2
1,2,2.6026896854443837,2.1972245773362196,2,7.05617528410041,0,1,0.7884573603642702,5,2,2
4,3,2.70805020110221,2.1972245773362196,3,7.306524687507587,0,1,1.2809338454620642,4,2,2
2,0,2.9069010598473755,2.833213344056216,3,8.056743774975313,0,1,1.33500106673234,4,3,1
2,2,2.6602595372658615,2.1972245773362196,3,7.549609165154532,1,1,0.7884573603642702,3,2,2
3,2,2.533696813957432,1.6094379124341003,3,6.654152520183219,1,1,0.7419373447293773,5,2,2
2,3,2.6602595372658615,2.1972245773362196,3,7.1459844677143876,0,1,1.252762968495368,4,2,2
0,2,2.533696813957432,1.6094379124341003,2,5.966146739123692,1,1,0.9555114450274363,0,2,2
5,1,2.6602595372658615,2.1972245773362196,3,7.336936913707618,0,1,1.2237754316221157,3,2,2
4,3,2.6026896854443837,2.1972245773362196,3,7.473637108496206,0,1,1.2809338454620642,3,2,2
0,1,2.8094026953624978,2.5649493574615367,3,6.917705609835305,0,1,1.252762968495368,3,3,1
5,3,2.6026896854443837,2.1972245773362196,3,7.490529402060711,1,1,1.308332819650179,4,2,2
3,1,2.8094026953624978,2.1972245773362196,3,6.742290839254605,0,1,1.252762968495368,3,3,0
2,1,2.8094026953624978,1.6094379124341003,0,6.1455152219349065,0,1,1.0986122886681098,2,0,3
2,1,2.8094026953624978,1.6094379124341003,3,6.716594773520978,0,1,1.252762968495368,3,2,2
3,1,2.8094026953624978,1.6094379124341003,3,6.530877627725885,0,1,1.2237754316221157,2,2,2
2,0,2.9069010598473755,3.4965075614664802,3,8.055157731819678,0,1,1.33500106673234,4,3,1
4,1,2.8094026953624978,1.9459101490553132,3,6.54534966033442,0,1,1.252762968495368,3,3,0
2,2,2.6602595372658615,2.833213344056216,3,7.549609165154532,1,1,0.832909122935104,4,2,2
2,3,2.70805020110221,2.1972245773362196,3,7.5827283055631725,1,1,1.2809338454620642,4,2,2
2,0,2.9069010598473755,3.4965075614664802,3,7.937731775260109,0,1,1.2809338454620642,4,3,1
5,1,2.70805020110221,2.1972245773362196,3,7.074116816197362,0,1,1.1939224684724346,3,2,2
1,0,2.9069010598473755,2.833213344056216,3,7.626034000179687,0,1,1.33500106673234,4,3,1
3,1,2.8094026953624978,2.1972245773362196,3,6.887552571664617,0,1,1.308332819650179,3,3,0
4,1,2.70805020110221,1.6094379124341003,4,6.910750787961936,0,1,1.1939224684724346,3,2,2
1,2,2.8094026953624978,2.833213344056216,3,7.495541943884256,1,1,1.308332819650179,4,3,1
3,1,2.8094026953624978,1.9459101490553132,3,6.363028103540465,0,1,1.308332819650179,4,2,2
1,0,2.9069010598473755,2.833213344056216,3,7.4673710669175595,0,1,1.33500106673234,4,3,3
2,2,2.8094026953624978,2.5649493574615367,3,7.170119543449628,1,1,1.308332819650179,4,2,2
5,1,2.6602595372658615,1.6094379124341003,4,7.086737934510577,0,1,1.1939224684724346,3,2,2
4,1,2.8094026953624978,1.9459101490553132,3,6.309918278226516,0,0,1.5260563034950492,5,0,4
5,1,2.8094026953624978,1.6094379124341003,3,6.476972362889683,0,1,1.1939224684724346,3,2,2
5,1,2.70805020110221,1.6094379124341003,3,6.82001636467413,0,1,1.1939224684724346,3,2,2
2,1,2.8094026953624978,1.6094379124341003,3,6.396929655216146,0,1,1.252762968495368,3,0,3
3,1,2.8094026953624978,2.1972245773362196,3,6.693323668269949,0,1,1.252762968495368,3,2,2
4,0,2.8094026953624978,2.1972245773362196,3,7.081708586105575,0,1,1.33500106673234,4,3,1
2,1,2.8094026953624978,2.1972245773362196,3,6.620073206530356,0,1,1.308332819650179,4,0,3
2,1,2.70805020110221,2.1972245773362196,3,7.02108396428914,0,1,1.252762968495368,3,2,3
3,2,2.6026896854443837,2.1972245773362196,3,7.554334823725748,0,1,0.7884573603642702,5,2,2
3,1,2.8094026953624978,1.6094379124341003,3,6.214608098422191,0,1,1.0986122886681098,2,0,4
4,1,2.8094026953624978,1.6094379124341003,1,5.604404030675922,0,1,0.7419373447293773,1,2,2
4,1,2.8094026953624978,2.1972245773362196,3,7.2078598714324755,0,1,1.1939224684724346,3,2,2
2,2,2.6602595372658615,2.1972245773362196,3,6.7912214627261855,1,1,1.252762968495368,3,2,2
1,1,2.6602595372658615,2.1972245773362196,3,7.048386408721883,0,1,1.252762968495368,3,2,2
3,3,2.6602595372658615,2.1972245773362196,3,7.2078598714324755,1,1,1.308332819650179,4,2,2
0,1,2.8094026953624978,1.6094379124341003,3,5.942799375126701,0,1,0.7419373447293773,5,2,2
1,0,2.8094026953624978,2.833213344056216,3,7.495541943884256,0,1,1.33500106673234,4,3,3
3,3,2.70805020110221,2.1972245773362196,3,7.644919344958857,0,1,1.308332819650179,4,2,2
0,0,2.8094026953624978,2.1972245773362196,3,7.13966033596492,0,1,1.33500106673234,4,3,1
3,1,2.6602595372658615,2.1972245773362196,3,7.081708586105575,0,1,1.252762968495368,3,2,2
2,1,2.8094026953624978,1.6094379124341003,3,6.306275286948016,0,1,1.2237754316221157,2,2,2
3,1,2.70805020110221,1.6094379124341003,3,6.659293919683638,0,1,1.252762968495368,3,2,2
5,1,2.6602595372658615,1.6094379124341003,3,7.086737934510577,0,1,1.1939224684724346,3,2,2
3,1,2.70805020110221,1.6094379124341003,3,7.003965054029298,0,1,1.2237754316221157,3,2,2
3,1,2.70805020110221,1.6094379124341003,3,7.095064377287131,0,1,1.252762968495368,3,2,2
3,3,2.70805020110221,2.1972245773362196,4,7.27931883541462,0,1,1.2809338454620642,4,2,2
3,1,2.70805020110221,2.1972245773362196,3,6.956793031546652,0,1,1.252762968495368,3,3,0
3,1,2.70805020110221,1.6094379124341003,3,6.529418838262226,0,1,1.2237754316221157,2,2,2
2,0,2.8094026953624978,2.1972245773362196,3,6.856461984594587,0,1,1.252762968495368,3,3,1
3,3,2.6026896854443837,1.6094379124341003,3,7.3395376954076745,0,1,1.252762968495368,3,2,2
3,1,2.70805020110221,1.6094379124341003,3,7.372118028337787,0,1,1.252762968495368,3,2,2
3,3,2.70805020110221,2.1972245773362196,3,7.54338456933354,0,1,1.252762968495368,4,2,2
3,1,2.6602595372658615,1.6094379124341003,3,6.68586094706836,0,1,1.2237754316221157,2,2,2
5,1,2.6602595372658615,2.1972245773362196,3,7.099201743553092,0,1,1.1939224684724346,3,2,2
3,1,2.8094026953624978,1.6094379124341003,3,6.647675403310604,0,1,1.2237754316221157,2,2,2
4,1,2.9069010598473755,2.833213344056216,4,7.99598047476376,0,1,1.308332819650179,4,3,3
5,1,2.70805020110221,2.1972245773362196,3,7.307202314764738,0,1,1.1939224684724346,3,2,2
3,1,2.70805020110221,2.1972245773362196,3,7.709756864454165,0,1,1.252762968495368,4,2,2
2,2,2.8094026953624978,1.6094379124341003,3,6.680842131660057,1,1,1.1939224684724346,2,2,2
5,3,2.6602595372658615,2.1972245773362196,3,7.372118028337787,0,1,1.1939224684724346,3,2,2
3,1,2.6602595372658615,2.1972245773362196,3,7.047517221357296,0,1,1.252762968495368,3,2,2
3,1,2.70805020110221,2.1972245773362196,3,7.078704077085276,0,1,1.308332819650179,4,3,0
2,1,2.8094026953624978,2.1972245773362196,3,6.954104370919498,0,1,1.2237754316221157,3,2,2
3,3,2.6026896854443837,1.6094379124341003,3,7.352441100243583,0,1,1.252762968495368,3,2,2
3,1,2.70805020110221,1.6094379124341003,3,7.081708586105575,0,1,1.252762968495368,3,2,2
3,1,2.70805020110221,1.6094379124341003,3,6.966967138613983,0,1,1.252762968495368,3,2,2
2,3,2.6602595372658615,2.1972245773362196,3,7.393263094763838,1,1,1.252762968495368,3,2,2
3,1,2.9069010598473755,2.1972245773362196,3,6.985641817639208,0,1,1.252762968495368,3,3,0
3,1,2.70805020110221,1.6094379124341003,3,6.881411303642535,0,1,1.252762968495368,3,2,2
0,1,2.8094026953624978,1.9459101490553132,3,6.016157159698354,0,0,1.3862943611198906,5,0,3
5,0,2.9069010598473755,2.1972245773362196,3,7.084058763450528,0,1,1.33500106673234,4,3,1
3,1,2.70805020110221,2.1972245773362196,4,7.086737934510577,0,1,1.1939224684724346,3,2,2
3,1,2.8094026953624978,2.1972245773362196,3,7.114761318252113,0,1,1.252762968495368,4,2,2
3,3,2.6026896854443837,2.1972245773362196,3,7.2078598714324755,0,1,1.252762968495368,4,2,2
3,1,2.8094026953624978,1.6094379124341003,3,6.610696044717759,0,1,1.252762968495368,3,2,2
5,3,2.70805020110221,2.1972245773362196,3,7.453561871643373,0,1,1.2809338454620642,4,2,2
2,1,2.8094026953624978,2.1972245773362196,4,6.969743676316205,0,1,1.2237754316221157,3,2,2
3,1,2.70805020110221,2.1972245773362196,3,6.919199542866395,0,1,1.252762968495368,3,2,2
4,2,2.8094026953624978,1.6094379124341003,3,6.742880635791903,1,1,1.252762968495368,4,2,2
5,1,2.70805020110221,1.0986122886681098,3,5.355642433167306,0,1,0.8919980393051105,5,2,2
5,1,2.8094026953624978,2.833213344056216,3,7.262628600974241,0,1,1.252762968495368,4,3,0
4,1,2.8094026953624978,2.1972245773362196,3,6.957116708519861,0,1,1.1939224684724346,3,2,2
3,1,2.70805020110221,1.6094379124341003,3,6.90875477931522,0,1,1.1939224684724346,3,2,2
3,1,2.8094026953624978,2.1972245773362196,3,7.651757157760393,0,1,1.2237754316221157,3,2,2
3,1,2.70805020110221,2.1972245773362196,4,7.293017679772782,0,1,1.1939224684724346,3,2,2
5,0,2.9069010598473755,2.833213344056216,3,7.343840115024246,0,1,1.308332819650179,4,3,1
4,0,2.9069010598473755,2.833213344056216,3,7.736739317537815,0,1,1.2809338454620642,4,3,1
1,2,2.533696813957432,1.6094379124341003,2,5.66608060747219,0,1,0.9555114450274363,0,2,2
4,1,2.70805020110221,2.833213344056216,4,7.8713112033234065,0,1,1.2809338454620642,4,2,2
3,1,2.8094026953624978,2.1972245773362196,3,6.887552571664617,0,1,1.308332819650179,4,3,0
2,2,2.8094026953624978,2.1972245773362196,3,6.9985096422506015,1,1,1.308332819650179,3,2,2
3,1,2.8094026953624978,1.6094379124341003,3,6.887552571664617,0,1,1.252762968495368,3,2,2
2,3,2.6602595372658615,2.833213344056216,3,7.720905251936779,1,1,1.308332819650179,4,2,2
3,1,2.8094026953624978,1.6094379124341003,3,6.559827679515073,0,1,1.1939224684724346,2,2,2
3,1,2.8094026953624978,1.6094379124341003,1,6.214608098422191,0,1,1.252762968495368,3,2,2
0,1,2.8094026953624978,2.1972245773362196,3,6.1092475827643655,0,0,1.1631508098056809,5,0,3
2,2,2.6602595372658615,2.5649493574615367,3,7.170119543449628,1,1,1.308332819650179,4,2,2
5,0,2.8094026953624978,2.833213344056216,3,7.506591780070841,0,1,1.2809338454620642,4,3,1
3,1,2.8094026953624978,2.1972245773362196,3,6.976348070447749,0,1,1.308332819650179,4,2,2
1,0,2.9069010598473755,2.833213344056216,1,6.906754778648554,0,1,1.2809338454620642,4,3,1
2,1,2.8094026953624978,1.6094379124341003,3,6.327936783729195,0,1,1.252762968495368,3,2,2
2,1,2.8094026953624978,2.833213344056216,3,6.898704443461719,0,1,1.308332819650179,4,0,3
5,0,2.8094026953624978,2.833213344056216,3,7.5652752818989315,0,1,1.2809338454620642,4,3,1
2,3,2.6602595372658615,2.1972245773362196,3,7.285506548522785,0,1,1.308332819650179,4,2,2
1,0,2.9069010598473755,4.174387269895637,3,8.288031567776464,0,1,1.308332819650179,4,3,3
2,2,2.6602595372658615,2.1972245773362196,3,6.68337346133251,1,1,1.252762968495368,4,2,2
2,0,2.8094026953624978,2.833213344056216,3,7.1929342212158,0,1,1.2809338454620642,4,3,1
5,3,2.5649493574615367,2.1972245773362196,2,7.170888478512505,0,1,0.7419373447293773,5,2,2
2,1,2.8094026953624978,1.6094379124341003,3,6.179975244927748,0,1,1.1939224684724346,2,2,2
3,1,2.8094026953624978,1.6094379124341003,3,7.090076835776092,0,1,1.1939224684724346,3,2,2
3,3,2.6026896854443837,2.1972245773362196,4,7.090076835776092,0,1,1.1939224684724346,3,2,2
3,1,2.6602595372658615,2.1972245773362196,3,6.994849985833071,0,1,1.308332819650179,4,2,2
4,3,2.6026896854443837,2.1972245773362196,3,7.446870939281707,1,1,1.252762968495368,4,2,2
4,1,2.9069010598473755,2.1972245773362196,3,6.492239835020471,0,1,1.1939224684724346,3,0,3
4,1,2.8094026953624978,1.6094379124341003,3,6.885509670034818,0,1,1.1939224684724346,3,3,1
5,0,2.9069010598473755,2.833213344056216,3,7.824046010856292,0,1,1.33500106673234,4,3,1
4,1,2.8094026953624978,1.6094379124341003,3,6.293419278846481,0,1,1.1939224684724346,3,2,2
3,1,2.8094026953624978,1.6094379124341003,4,6.846943139585379,0,1,1.1939224684724346,3,2,2
4,3,2.6026896854443837,2.1972245773362196,3,7.24422751560335,1,1,0.7884573603642702,5,2,2
4,0,2.9069010598473755,3.4965075614664802,3,8.083637203141548,0,1,1.308332819650179,4,3,1
4,2,2.4069451083182885,1.6094379124341003,3,6.472763518115628,1,1,0.8919980393051105,5,2,2
3,3,2.6602595372658615,2.833213344056216,3,7.6255950721324535,0,1,1.308332819650179,4,2,2
2,1,2.8094026953624978,2.1972245773362196,3,6.621405651764134,0,1,1.252762968495368,3,2,2
3,1,2.70805020110221,1.6094379124341003,4,6.9392442560720795,0,1,1.1939224684724346,3,2,2
3,2,2.8094026953624978,2.1972245773362196,4,7.310550158534422,0,1,1.252762968495368,4,0,3
4,1,2.70805020110221,2.1972245773362196,4,7.090076835776092,0,1,1.1939224684724346,3,2,2
3,1,2.6602595372658615,1.6094379124341003,2,6.423246963533519,0,1,0.9162907318741551,5,2,2
0,1,2.8094026953624978,1.6094379124341003,3,5.961005339623274,0,0,1.1631508098056809,5,0,3
2,1,2.8094026953624978,1.6094379124341003,0,5.977593791422191,0,1,0.9555114450274363,5,2,2
3,1,2.8094026953624978,1.6094379124341003,1,5.849295961087796,0,1,1.0986122886681098,2,2,2
1,0,2.9069010598473755,2.1972245773362196,3,7.3777589082278725,0,1,1.33500106673234,4,3,1
2,3,2.6602595372658615,1.6094379124341003,3,6.708511342992233,0,1,0.9555114450274363,3,0,4
3,2,2.6026896854443837,1.6094379124341003,4,7.3777589082278725,0,1,1.1939224684724346,3,2,2
0,1,2.8094026953624978,2.1972245773362196,3,6.684611727667927,0,1,1.252762968495368,3,3,1
2,1,2.8094026953624978,2.1972245773362196,3,6.461155627515417,0,1,1.252762968495368,3,0,3
5,0,2.9069010598473755,2.1972245773362196,3,7.3777589082278725,0,1,1.2809338454620642,4,3,1
3,1,2.8094026953624978,1.6094379124341003,3,6.2166061010848646,0,1,0.9555114450274363,5,2,2
1,0,2.9069010598473755,2.833213344056216,3,7.7406644019172415,0,1,1.2809338454620642,4,3,1
2,3,2.6026896854443837,1.6094379124341003,4,7.035400632817807,0,1,1.1939224684724346,2,2,2
2,3,2.6026896854443837,1.6094379124341003,4,7.063022478126802,0,1,1.1939224684724346,2,2,2
